steam	The group came in on the steam corvette which was the first powered vessel to reach South Georgia.
steam	In the US utility industry, steam and water flows throughout turbine cycles are typically expressed in PPH, while in Europe these mass flows are usually expressed in metric tonnes per hour:
steam	"In 1790 the state government began systematic dredging using a ""mud machine"", which used a horse-drawn drag bucket, later upgraded with steam power."
steam	The state's first reheat steam turbine generator went on line at Kahe on the west coast of Oahu.
steam	"The ships of the ""Braunschweig""-class were propelled by three-shaft triple-expansion steam engines that were rated at ."
steam	"The ships of the class could steam at a cruising speed of , with the exception of ""Hessen""."
steam	The work involved cutting away most of the superstructure, removing the armament, and replacing the old propulsion machinery with steam turbines.
steam	"""Deutschland"" and her sisters were equipped with three triple-expansion steam engines that each drove a screw propeller; the outer screws were three-bladed and in diameter, while the center shaft used a four-bladed screw that was in diameter."
steam	"A dock shunter, or ""dock tank"", is a locomotive (formerly steam but now usually diesel) used for shunting wagons in the vicinity of docks."
steam	The GWR 1101 Class was a class of 0-4-0T side tank steam locomotives built by the Avonside Engine Company to the order of the Great Western Railway in 1926 for dock shunting.
steam	The curve was used in steam days to exchange locomotives between Stratford engine shed and the branch.
steam	Opened by the Great Eastern Railway, operation throughout the steam era was almost exclusively by locomotives built by the GER (or in the early days of operations its predecessors).
steam	The GER Class M15 (LNER class F4/5) was a class of 160 2-4-2T steam locomotives designed by Thomas William Worsdell and built between 1884 and 1909.
steam	The GER Class R24 was a class of 140 0-6-0 steam tank locomotives designed by James Holden later to become LNER Class J67.
steam	Following the 1960 electrification various classes of Electric Multiple Unit (EMU) took over operation of the line (although initial technical problems saw steam still operating services for a short period).
steam	With the increase in power of steam locomotives, the old wood freight cars could not take the strain, and demand for Ralston's all-steel cars exploded.
steam	Over long and composed of 16 to 18 carriages hauled by two steam locomotives, the train was crowded, carrying 770 passengers.
steam	Boats originally took about three hours to complete the passage by legging or poling, so in 1841 a steam engine was built at the Halesowen end which drove a scoop wheel to load the tunnel with water.
steam	Passenger and goods services were operated by steam haulage from inception.
steam	Long haul trains to Sydney were operated by steam haulage until their final withdrawal from passenger services in 1971, and from freight trains in 1972.
steam	To power the system, Carl Ludwig Frischen, leading Chief engineer of Siemens &amp; Halske, in a nearby shed had a power station built, consisting of a small steam engine hooked up to a dynamo.
steam	"Finally, with the aid of her steam capstan winching in the cable and 125 men pulling at her tow rope, the ""Skuzzy"" made it through Hell's Gate."
steam	With the advent of steam-driven paper making machines such as the Fourdrinier in the 19th century, in conjunction with the advent of the steam driven rotary printing press, wood based paper caused a major transformation of the 19th century economy and society in industrialized countries.
steam	The North Eastern Locomotive Preservation Group (NELPG) was formed in 1966 with the intention of preserving some of the steam locomotives then still working on regular goods or passenger trains in North East England.
steam	Now the group owns four unique North Eastern steam locomotives, its aim is to have as many of its steam locomotives running on the main line or preserved lines as possible.
steam	He worked at Bergenhead Steel Company in Great Britain for five years, followed by positions in other forms where he gained experience in shipbuilding, steel mills and steam power.
steam	In 1882, West was hired by the Meiji government of the Empire of Japan as a foreign advisor, to teach steam engine mechanics, mechanical drawing, engineering, and mechanical engineering.
